,date_received,postcode,intent,label,colour,form,consumption_method,effects,major,minor,latitude,longitude
W068377,01 Sep 2025,LL11,diazepam/ valium,Diazepam / valium,Blue,Tablet,Not Stated,Not Stated,Diazepam,,53.064506666666674,-3.052973333333333
W068376,01 Sep 2025,LL11,Xanax,Xanax,White,Tablet,Not Stated,Not Stated,Alprazolam,,53.064506666666674,-3.052973333333333
W068325,01 Sep 2025,SR3,Diazepam,Acord Diazepam 10mg,Blue,Tablet,Not Stated,Not Stated,Diazepam,,54.874233333333336,-1.4153666666666669
W069728,26 Sep 2025,OX13,Valium (Diazepam),Not Stated,Blue,Tablet,Not Stated,Not Stated,Diazepam,,51.673544444444445,-1.3561166666666666
W069264,26 Sep 2025,BS6,Diazepam,Diazepam Neurovision,White,Tablet,Oral,Relaxed,Diazepam,,51.465599999999995,-2.599066666666667
W069314,26 Sep 2025,CH4,Sleeping tablet,Alprazolam,White,Tablet,Oral,"Irregular Heartbeat, Panic Attack",Alprazolam,,53.15806666666666,-2.9534749999999996
W069345,26 Sep 2025,WS15,Etizolam,Etizolam Etikem,Pink,Tablet,Oral,"Increased Confidence, Relaxed, Memory Loss",Etizolam,,52.7576625,-1.90304375
W069346,26 Sep 2025,WS15,Xanax,Alprazolam Kern,White,Tablet,Oral,No Effect,Ethylbromazolam,,52.7576625,-1.90304375
W069360,26 Sep 2025,CR7,Diazepam,Not Stated,Blue,Tablet,Not Stated,Not Stated,Diazepam,,51.3833,-0.1
W069341,26 Sep 2025,CW9,Valium,Martin Dow B,Blue,Tablet,Not Stated,Not Stated,Diazepam,,53.264406666666666,-2.5003200000000003
W069340,26 Sep 2025,CW9,Valium,Martin Dow A,Blue,Tablet,Not Stated,Not Stated,Diazepam,,53.264406666666666,-2.5003200000000003
W069277,26 Sep 2025,CV12,Diazepam,Diazepam,White,Tablet,Not Stated,Not Stated,Diazepam,,52.478075,-1.4476
000236296,25 Sep 2025,CF81,DIAZEPAM,DIAZEPAM,White,Tablet,Oral,Relaxed,Diazepam,,51.710483333333336,-3.265
W069296,25 Sep 2025,RG27,DIAZEPAM,Not Stated,Blue,Tablet,Not Stated,Not Stated,Ethylbromazolam,,51.304966666666665,-0.9510791666666668
W069111,25 Sep 2025,GU28,diazepam 5mg,diazepam 5mp accord blister pack,Yellow,Tablet,Not Stated,Not Stated,Diazepam,,50.9824,-0.6431333333333333
W069281,25 Sep 2025,N20,diazepam 10mg,accord diazepam 10mg,Blue,Tablet,Oral,"Relaxed, Memory Loss",Ethylbromazolam,,51.6333,-0.1833199999999999
W069297,25 Sep 2025,RG27,XANAX,Not Stated,White,Tablet,Not Stated,Not Stated,Ethylbromazolam,,51.304966666666665,-0.9510791666666668
W069250,25 Sep 2025,SG7,DIAZEPAM,ACCORD 10MG DIAZEPAM,Blue,,Not Stated,Not Stated,Diazepam,,52.01185555555555,-0.1739111111111111
000237971,25 Sep 2025,CF39,VALIUM - DIAZEPAM,DIAZEPAM 10MG,Blue,Tablet,Oral,Relaxed,Ethylbromazolam,,51.5988125,-3.447975
